x y name z
4 -Inf Octadecanoate_(n-C18:0)_c 4.126119053621076
4 -Inf CO2_CO2_e 4.066757046437421
4 -Inf 2-Phosphoglycolate_c 3.960816306512501
4 -Inf L-Alanine_e 3.9563395877502954
4 -Inf Fatty_acid_(Iso-C17:0)_c 3.9675832818292416
4 -Inf Fumarate_c 4.000835053993696
4 -Inf Sn-Glycero-3-phosphoethanolamine_c 3.84946354070569
4 -Inf Sn-Glycero-3-phosphocholine_c 3.982548718689128
4 -Inf D-Glucosamine_1-phosphate_c 3.9944849511412284
4 -Inf Sn-Glycero-3-phospho-1-inositol_c 4.080809308200327
4 0.0 Nicotinamide_adenine_dinucleotide_phosphate_c 4.15755489755956
4 -Inf H+_e 3.879552496922746
4 -Inf Fatty_acid_(Anteiso-C17:1)_c 3.832311097768364
4 -Inf Undecaprenol_c 4.036345388579205
4 0.0 Streptomycin_c 3.8784439557561003
4 0.0 Uracil_e 3.991499180053146
4 -Inf 4-Aminobutanoate_c 4.047763377280838
4 0.06694678963061322 Pimeloyl-CoA_c 3.8916968974209993
4 0.03539197508884148 Hypoxanthine_c 3.9094219414229334
4 -Inf L-Glutamate_c 4.112678884767501
4 0.06445798922691845 Dodecanoyl-CoA_(n-C12:0CoA)_c 4.113055985016732
4 -Inf Manganese_e 4.227245370203075
4 1.25699248549758 DCMP_C9H12N3O7P_c 4.089626809016983
4 0.0 Flavin_adenine_dinucleotide_oxidized_c 3.964574884316331
4 -Inf Salicin_C13H18O7_e 4.001670755827904
4 -Inf L-Proline_e 4.00340497668538
4 0.0 Deoxyadenosine_c 4.218861628417839
4 -Inf Hydrogen_peroxide_c 3.96725956589278
4 0.022862882959504165 ADPribose_C15H21N5O14P2_c 4.175832646528738
4 0.0 DGMP_C10H12N5O7P_c 3.932990782640487
4 0.0 Pantetheine_4'-phosphate_c 3.9254895685874924
4 0.0 DGTP_C10H12N5O13P3_c 4.0037601050202145
4 -Inf D-Glucose_1-phosphate_c 4.003780984427032
4 -Inf Sulfite_c 3.925981450286411
4 0.02316786505202597 Adenine_c 4.0151868655134715
4 -Inf Glycine_e 3.9548772409241177
4 -Inf O-Succinyl-L-homoserine_c 4.041541410587298
4 -Inf Phosphate_c 4.028967275446042
4 1.803912112528065 L-Histidine_e 4.024236876236832
4 -Inf Indolepyruvate_C11H8NO3_c 3.9653303202210117
4 -Inf L-Threonine_e 4.081333589815693
4 -Inf Citrate-Mg_e 4.070896450054029
